ID,WORD,LANG,POS,CS
1813,yani,TR,CCONJ,0
1813,.,OTHER,PUNCT,0
1814,Tayin,TR,NOUN,0
1814,falan,TR,ADJ,0
1814,.,OTHER,PUNCT,0
1815,Şey,TR,NOUN,0
1815,var,TR,ADJ,0
1815,bir,TR,ADV,0
1815,de,TR,CCONJ,0
1815,.,OTHER,PUNCT,0
1815,sözleşmeli,TR,ADJ,0
1815,öğretmenlik,TR,NOUN,0
1815,.,OTHER,PUNCT,0
1815,kennt,DE,VERB,0
1815,ihr,DE,PRON,0
1815,das,DE,PRON,0
1815,?,OTHER,PUNCT,0
1816,Vekil,TR,NOUN,0
1816,öğretmenliği,TR,NOUN,0
1816,was,DE,PRON,1
1816,?,OTHER,PUNCT,0
1817,Vekil,TR,NOUN,0
1817,was,DE,PRON,1
1817,?,OTHER,PUNCT,0
1818,Nur,DE,ADV,0
1818,für,DE,ADP,0
1818,eine,DE,DET,0
1818,Million,DE,NOUN,0
1818,oder,DE,CCONJ,0
1818,so,DE,ADV,0
1818,.,OTHER,PUNCT,0
1819,Hiç,TR,ADV,0
1819,yoktan,TR,ADJ,0
1819,iyidir,TR,ADJ,0
1819,.,OTHER,PUNCT,0
1820,Stajerliğinizi,TR,NOUN,0
1820,kaldırsınız,TR,VERB,0
1820,.,OTHER,PUNCT,0
1821,Hiç,TR,ADV,0
1821,bir,TR,ADV,0
1821,şey,TR,NOUN,0
1821,beğenmiyor,TR,VERB,0
1821,.,OTHER,PUNCT,0
1822,Ben,TR,PRON,0
1822,onu,TR,NUM,0
1822,yapmayı,TR,VERB,0
1822,düşünüyorum,TR,VERB,0
1822,çünkü,TR,CCONJ,0
1822,.,OTHER,PUNCT,0
1823,Kendini,TR,PRON,0
1823,harcama,TR,VERB,0
1823,anacığım,TR,NOUN,0
1823,.,OTHER,PUNCT,0
1824,İstanbul’dan,TR,PROPN,0
1824,neyse,TR,ADV,0
1824,İstanbul,TR,PROPN,0
1825,İstanbul'un,TR,PROPN,0
1825,sadece,TR,ADV,0
1825,adı,TR,NOUN,0
1825,var,TR,ADJ,0
1825,.,OTHER,PUNCT,0
1826,Yani,TR,CCONJ,0
1826,ben,TR,PRON,0
1826,okulda,TR,NOUN,0
1826,şöyle,TR,ADV,0
1826,oturamam,TR,VERB,0
1826,.,OTHER,PUNCT,0
1826,biliyor,TR,VERB,0
1826,musunuz,TR,AUX,0
1826,?,OTHER,PUNCT,0
1827,O,TR,PRON,0
1827,ceketle,TR,NOUN,0
1827,oturuyorsun,TR,VERB,0
1827,.,OTHER,PUNCT,0
1828,Siz,TR,PRON,0
1828,yine,TR,ADV,0
1828,şanslısınız,TR,VERB,0
1828,.,OTHER,PUNCT,0
1829,Bei,DE,ADP,0
1829,uns,DE,PRON,0
1829,kannst,DE,AUX,0
1829,du,DE,PRON,0
1829,nicht,DE,PART,0
1829,so,DE,ADV,0
1829,ohne,DE,ADP,0
1829,Jacke,DE,NOUN,0
1829,.,OTHER,PUNCT,0
1830,Warum,DE,ADV,0
1830,?,OTHER,PUNCT,0
1831,Buz,TR,NOUN,0
1831,gibi,TR,ADP,0
1831,.,OTHER,PUNCT,0
1832,Ja,DE,ADV,0
1832,.,OTHER,PUNCT,0
1832,bei,DE,ADP,0
1832,uns,DE,PRON,0
1832,war,DE,AUX,0
1832,das,DE,PRON,0
1832,vorher,DE,ADV,0
1832,auch,DE,ADV,0
1832,so,DE,ADV,0
1832,.,OTHER,PUNCT,0
1832,bu,TR,PRON,0
1832,sene,TR,NOUN,0
1832,yani,TR,CCONJ,0
1832,.,OTHER,PUNCT,0
1832,Bakma,TR,VERB,0
1832,böyle,TR,ADV,0
1832,olduğuna,TR,VERB,0
1832,şimdi,TR,NOUN,0
1832,.,OTHER,PUNCT,0
1833,Bak,TR,VERB,0
1833,ne,TR,PRON,0
1833,güzel,TR,ADJ,0
1833,ısınıyoruz,TR,VERB,0
1833,.,OTHER,PUNCT,0
1834,Ya,TR,CCONJ,0
1834,.,OTHER,PUNCT,0
1834,böyle,TR,ADV,0
1834,geliyorsunuz,TR,VERB,0
1834,kalorifere,TR,NOUN,0
1835,Ben,TR,PRON,0
1835,de,TR,CCONJ,0
1835,o,TR,DET,0
1835,Jacke,DE,NOUN,1
1835,deyince,TR,VERB,1
1835,.,OTHER,PUNCT,0
1835,okul,TR,NOUN,0
1835,forması,TR,NOUN,0
1835,zannettim,TR,VERB,0
1835,.,OTHER,PUNCT,0
1836,Ich,DE,PRON,0
1836,auch,DE,ADV,0
1836,.,OTHER,PUNCT,0
1837,O,TR,PRON,0
1837,nein,DE,ADV,1
1837,.,OTHER,PUNCT,0
1838,Ama,TR,CCONJ,0
1838,eğitim,TR,NOUN,0
1838,kalitesi,TR,ADJ,0
1838,bakımından,TR,NOUN,0
1838,finde,DE,VERB,1
1838,ich,DE,PRON,0
1838,also,DE,ADV,0
1838,Erciyes,DE,PROPN,0
1838,Üniversitesi,TR,NOUN,1
1838,besser,DE,ADJ,1
1838,.,OTHER,PUNCT,0
1839,Ich,DE,PRON,0
1839,habe,DE,VERB,0
1839,eine,DE,DET,0
1839,Freundin,DE,NOUN,0
1839,.,OTHER,PUNCT,0
1839,Almanca,TR,ADJ,0
1839,Bölümü,TR,NOUN,0
1839,.,OTHER,PUNCT,0
1839,Yıldız,TR,NOUN,0
1839,Teknik,TR,ADJ,0
1839,Üniversitesi,TR,NOUN,0
1839,.,OTHER,PUNCT,0
1840,Wer,DE,PRON,0
1840,den,DE,DET,0
1840,?,OTHER,PUNCT,0
1841,Nursel,TR,PROPN,0
1841,Aytekin,TR,PROPN,0
1842,Hah,TR,INTJ,0
1842,onu,TR,NUM,0
1842,da,TR,CCONJ,0
1842,tanı,TR,NOUN,0
1843,Wenn,DE,SCONJ,0
1843,du,DE,PRON,0
1843,die,DE,PRON,0
1843,jetzt,DE,ADV,0
1843,auch,DE,ADV,0
1843,noch,DE,ADV,0
1843,kennst,DE,VERB,0
1843,.,OTHER,PUNCT,0
1843,dann,DE,ADV,0
1843,bin,DE,AUX,0
1843,ich,DE,PRON,0
1843,.,OTHER,PUNCT,0
1844,He,DE,PROPN,0
1844,.,OTHER,PUNCT,0
1844,tanıyorum,TR,VERB,0
1844,.,OTHER,PUNCT,0
1845,Dur,TR,AUX,0
1845,şimdi,TR,NOUN,0
1845,dur,TR,AUX,0
1845,.,OTHER,PUNCT,0
1846,Böyle,TR,ADJ,0
1846,hafif,TR,ADJ,0
1846,.,OTHER,PUNCT,0
1846,hafif,TR,ADJ,0
1846,kısa,TR,ADJ,0
1846,boylu,TR,ADJ,0
1846,demeyeyim,TR,VERB,0
1846,de,TR,CCONJ,0
1846,.,OTHER,PUNCT,0
1846,sizin,TR,PRON,0
1846,boyunuzda,TR,NOUN,0
1846,.,OTHER,PUNCT,0
1846,yani,TR,CCONJ,0
1846,benden,TR,PRON,0
1846,kısa,TR,ADJ,0
1846,.,OTHER,PUNCT,0
1846,uzun,TR,ADJ,0
1846,saçları,TR,NOUN,0
1846,var,TR,ADJ,0
1846,O,TR,PRON,0
1846,Nursel,DE,PROPN,1
1846,-,OTHER,PUNCT,0
1846,wie,DE,ADP,0
1846,heißt,DE,VERB,0
1846,die,DE,PRON,0
1846,mit,DE,ADP,0
1846,Nachnamen,DE,NOUN,0
1846,?,OTHER,PUNCT,0
1847,Aytekin,TR,PROPN,0
1847,.,OTHER,PUNCT,0
1848,Sancaktepe‘de,TR,PROPN,0
1848,şarküterileri,TR,NOUN,0
1848,var,TR,ADJ,0
1848,eh,TR,INTJ,0
1848,.,OTHER,PUNCT,0
1849,Kartal'da,TR,PROPN,0
1849,Aytekin,TR,PROPN,0
1849,Şarküteri,TR,NOUN,0
1849,.,OTHER,PUNCT,0
1850,Nee,DE,PROPN,0
1850,.,OTHER,PUNCT,0
1850,onu,TR,NUM,0
1850,bilmiyorum,TR,VERB,0
1850,da,TR,CCONJ,0
1850,.,OTHER,PUNCT,0
1850,kaçıncı,TR,ADJ,0
1850,sınıfa,TR,NOUN,0
1850,gidiyor,TR,VERB,0
1850,?,OTHER,PUNCT,0
1851,İşte,TR,ADV,0
1851,benimle,TR,PRON,0
1851,aynı,TR,ADJ,0
1851,girdi,TR,VERB,0
1851,.,OTHER,PUNCT,0
1852,4.,TR,NUM,0
1852,sınıfta,TR,NOUN,0
1852,oder,DE,CCONJ,1
1852,?,OTHER,PUNCT,0
1853,He,TR,INTJ,0
1853,.,OTHER,PUNCT,0
1854,Wenn,DE,SCONJ,0
1854,es,DE,PRON,0
1854,die,DE,PRON,0
1854,Nursel,DE,PROPN,0
1854,ist,DE,AUX,0
1854,.,OTHER,PUNCT,0
1854,o,TR,DET,0
1854,zaman,TR,NOUN,0
1854,tesadüfün,TR,NOUN,0
1854,tesadüfü,TR,NOUN,0
1854,.,OTHER,PUNCT,0
1854,şey,TR,NOUN,0
1854,.,OTHER,PUNCT,0
1854,bay,TR,NOUN,0
1854,ve,TR,CCONJ,0
1854,bayan,TR,NOUN,0
1854,Haller‘in,MIXED,NOUN,1
1854,kızına,TR,ADJ,1
1854,bakan,TR,NOUN,0
1854,Nursel,DE,PROPN,1
1854,olabilir,TR,VERB,1
1855,Kimin,TR,PRON,0
1855,?,OTHER,PUNCT,0
1856,Bay,TR,PROPN,0
1856,ve,TR,CCONJ,0
1856,bayan,TR,NOUN,0
1856,Dallerin,TR,NOUN,0
1857,Valla,TR,ADV,0
1858,Ruf,DE,NOUN,0
1858,die,DE,PRON,0
1858,doch,DE,ADV,0
1858,mal,DE,ADV,0
1858,an,DE,ADP,0
1858,.,OTHER,PUNCT,0
1858,Andreja,TR,PROPN,0
1859,Betreuung,DE,NOUN,0
1859,?,OTHER,PUNCT,0
1860,Şey,TR,NOUN,0
1860,mi,TR,AUX,0
1861,Babysitting,DE,NOUN,0
1861,.,OTHER,PUNCT,0
1862,Babysitting,DE,NOUN,0
1862,tamam,TR,ADJ,1
1862,.,OTHER,PUNCT,0
1863,Wie,DE,ADV,0
1863,schön,DE,ADJ,0
1863,eh,DE,ADV,0
1864,und,DE,CCONJ,0
1864,Photo,DE,PROPN,0
1864,vardı,TR,ADJ,1
1864,yanımda,TR,ADJ,0
1864,ama,TR,CCONJ,0
1864,bıraktım,TR,VERB,0
1864,şimdi,TR,NOUN,0
1864,.,OTHER,PUNCT,0
1865,Bu,TR,PRON,0
1865,kadar,TR,ADP,0
1865,da,TR,CCONJ,0
1865,tesadüf,TR,NOUN,0
1865,olamaz,TR,VERB,0
1865,.,OTHER,PUNCT,0
1866,Neredeyse,TR,PRON,0
1866,.,OTHER,PUNCT,0
1866,akraba,TR,NOUN,0
1866,çıkacağız,TR,VERB,0
1866,.,OTHER,PUNCT,0
1867,Türkiye'den,TR,PROPN,0
1867,nereden,TR,PRON,0
1867,?,OTHER,PUNCT,0
1868,Bulgar,DE,PROPN,0
1868,göçmeniyiz,TR,VERB,1
1868,.,OTHER,PUNCT,0
1869,Biz,TR,PRON,0
1869,de,TR,CCONJ,0
1869,Bulgar,DE,PROPN,1
1869,değil,TR,AUX,1
1869,de,TR,CCONJ,0
1869,.,OTHER,PUNCT,0
1869,Yunanistan,TR,PROPN,0
1869,göçmeniyiz,TR,VERB,0
1869,.,OTHER,PUNCT,0
1870,Yugoslavya,TR,PROPN,0
1870,göçmeni,TR,ADJ,0
1870,.,OTHER,PUNCT,0
1870,nee,TR,INTJ,0
1870,.,OTHER,PUNCT,0
1870,Yunan,TR,ADJ,0
1870,göçmeni,TR,ADJ,0
1870,.,OTHER,PUNCT,0
1871,Bu,TR,PRON,0
1871,arada,TR,ADJ,0
1871,.,OTHER,PUNCT,0
1871,deminden,TR,NOUN,0
1871,beri,TR,ADV,0
1871,.,OTHER,PUNCT,0
1871,pardon,TR,NOUN,0
1871,.,OTHER,PUNCT,0
1871,ilgimi,TR,NOUN,0
1871,çekti,TR,VERB,0
1871,.,OTHER,PUNCT,0
1871,şu,TR,NOUN,0
1871,tepedeki,TR,NOUN,0
1871,ne,TR,PRON,0
1871,?,OTHER,PUNCT,0
1872,Neresi,TR,PRON,0
1872,?,OTHER,PUNCT,0
1873,Da,DE,ADV,0
1873,oben,DE,ADV,0
1873,.,OTHER,PUNCT,0
1874,Auf,DE,ADP,0
1874,der,DE,PRON,0
1874,Spitze,DE,NOUN,0
1874,.,OTHER,PUNCT,0
1875,Ach,DE,X,0
1875,so,DE,ADV,0
1875,.,OTHER,PUNCT,0
1876,Das,DE,PRON,0
1876,frag,DE,VERB,0
1876,ich,DE,PRON,0
1876,immer,DE,ADV,0
1876,.,OTHER,PUNCT,0
1877,Das,DE,PRON,0
1877,ist,DE,AUX,0
1878,Yani,TR,CCONJ,0
1878,Uludağ’ın,TR,PROPN,0
1878,merkezi,TR,NOUN,0
1878,değil,TR,AUX,0
1878,orası,TR,NOUN,0
1878,.,OTHER,PUNCT,0
1879,Nein,DE,ADV,0
1879,nein,DE,ADV,0
1879,.,OTHER,PUNCT,0
1880,Ich,DE,PRON,0
1880,war,DE,AUX,0
1880,mal,DE,ADV,0
1880,dort,DE,ADV,0
1880,.,OTHER,PUNCT,0
1881,O,TR,PRON,0
1881,güya,TR,ADV,0
1881,neymiş,TR,AUX,0
1881,.,OTHER,PUNCT,0
1881,televizyon,TR,NOUN,0
1881,bilmem,TR,VERB,0
1881,nesi,TR,PRON,0
1881,?,OTHER,PUNCT,0
1882,Ja,DE,ADV,0
1882,so,DE,ADV,0
1882,etwas,DE,PRON,0
1882,.,OTHER,PUNCT,0
1882,n,TR,NOUN,0
1882,Sender,DE,NOUN,1
1882,oder,OTHER,PUNCT,0
1883,Öyle,TR,ADJ,0
1883,bir,TR,ADV,0
1883,şey,TR,NOUN,0
1883,.,OTHER,PUNCT,0
1884,Anten,TR,NOUN,0
1884,.,OTHER,PUNCT,0
1885,Ich,DE,PRON,0
1885,dacht',DE,INTJ,0
1885,schon,DE,ADV,0
1885,.,OTHER,PUNCT,0
1885,teleferiğin,TR,NOUN,0
1885,uçları,TR,NOUN,0
1885,falan,TR,ADJ,0
1885,mı,TR,AUX,0
1885,?,OTHER,PUNCT,0
1886,Nein,DE,ADV,0
1886,nein,DE,ADV,0
1886,.,OTHER,PUNCT,0
1887,Şu,TR,PRON,0
1887,Nursel‘i,MIXED,PROPN,1
1887,daha,TR,ADV,1
1887,yakından,TR,ADJ,0
1887,tarif,TR,NOUN,0
1887,etsene,TR,VERB,0
1887,?,OTHER,PUNCT,0
1888,Hat,DE,VERB,0
1888,die,DE,PRON,0
1888,so,DE,ADV,0
1888,eine,DE,DET,0
1888,Nase,DE,NOUN,0
1888,:,OTHER,PUNCT,0
1888,biraz,TR,ADV,0
1888,.,OTHER,PUNCT,0
1889,Dur,TR,AUX,0
1889,.,OTHER,PUNCT,0
1889,das,DE,PRON,0
1889,weiß,DE,ADJ,0
1889,ich,DE,PRON,0
1889,nicht,DE,PART,0
1889,.,OTHER,PUNCT,0
1890,Sakın,TR,VERB,0
1890,dinletme,TR,VERB,0
1890,haaa,TR,INTJ,0
1890,.,OTHER,PUNCT,0
1891,Yok,TR,ADJ,0
1891,dinlemez,TR,VERB,0
1891,.,OTHER,PUNCT,0
1891,dinlemez,TR,VERB,0
1891,.,OTHER,PUNCT,0
1892,Nimmt,DE,VERB,0
1892,der,DE,PRON,0
1892,das,DE,PRON,0
1892,auf,DE,ADP,0
1892,ey,DE,X,0
1892,.,OTHER,PUNCT,0
1893,Ach,DE,X,0
1893,so,DE,ADV,0
1893,wird,DE,VERB,0
1893,das,DE,PRON,0
1893,jetzt,DE,ADV,0
1893,aufgenommen,DE,VERB,0
1893,.,OTHER,PUNCT,0
1894,Ja,DE,ADV,0
1894,natürlich,DE,ADJ,0
1894,.,OTHER,PUNCT,0
1894,yani,TR,CCONJ,0
1894,.,OTHER,PUNCT,0
1894,was,DE,PRON,0
1894,ist,DE,AUX,0
1894,wenn,DE,SCONJ,0
1894,ihr,DE,PRON,0
1894,was,DE,PRON,0
1894,dagegen,DE,ADV,0
1894,habt,DE,VERB,0
1895,Nö,TR,PROPN,0
1895,nö,TR,NOUN,0
1895,!,OTHER,PUNCT,0
1896,Aber,DE,ADV,0
1896,wir,DE,PRON,0
1896,reden,DE,VERB,0
1896,hier,DE,ADV,0
1896,nur,DE,ADV,0
1896,son,DE,PROPN,0
1896,Scheiß,DE,NOUN,0
1896,rum,DE,ADV,0
1896,.,OTHER,PUNCT,0
1896,also,OTHER,PUNCT,0
1897,Nein,DE,ADV,0
1897,also,DE,ADV,0
1897,das,DE,PRON,0
1897,wird,DE,VERB,0
1897,.,OTHER,PUNCT,0
1898,Also,DE,ADV,0
1898,nur,DE,ADV,0
1898,Quatsch,DE,NOUN,0
1898,.,OTHER,PUNCT,0
1898,yani,TR,CCONJ,0
1898,.,OTHER,PUNCT,0
1899,Kime,TR,PRON,0
1899,dinleteceksin,TR,VERB,0
1899,?,OTHER,PUNCT,0
1900,Şey,TR,NOUN,0
1900,mi,TR,AUX,0
1900,yapayım,TR,VERB,0
1900,böyle,TR,ADV,0
1901,Können,DE,AUX,0
1901,wir,DE,PRON,0
1901,das,DE,PRON,0
1901,Licht,DE,NOUN,0
1901,anmachen,DE,VERB,0
1901,?,OTHER,PUNCT,0
1902,Natürlich,DE,ADJ,0
1902,wir,DE,PRON,0
1902,können,DE,AUX,0
1902,sogar,DE,ADV,0
1902,.,OTHER,PUNCT,0
1903,Ey,TR,PROPN,0
1903,du,DE,PRON,1
1903,mit,DE,ADP,0
1903,deinem,DE,PRON,0
1903,Licht,DE,NOUN,0
1903,junge,DE,ADJ,0
1903,.,OTHER,PUNCT,0
1904,Du,DE,PRON,0
1904,mit,DE,ADP,0
1904,deinen,DE,DET,0
1904,Falten,DE,NOUN,0
1904,.,OTHER,PUNCT,0
1905,Ha,DE,PROPN,0
1905,.,OTHER,PUNCT,0
1905,şöyle,TR,ADV,0
1905,ya,TR,CCONJ,0
1905,.,OTHER,PUNCT,0
1906,Gözlerim,TR,NOUN,0
1906,yoruluyor,TR,VERB,0
1906,yahu,TR,INTJ,0
1906,.,OTHER,PUNCT,0
1907,Bir,TR,ADV,0
1907,dakika,TR,NOUN,0
1907,.,OTHER,PUNCT,0
1907,ich,DE,PRON,0
1907,kenn',DE,INTJ,0
1907,das,DE,PRON,0
1907,mit,DE,ADP,0
1907,den,DE,DET,0
1907,Falten,DE,NOUN,0
1907,glaub,DE,VERB,0
1907,ich,DE,PRON,0
1907,irgendwo,DE,ADV,0
1907,her,DE,ADV,0
1907,.,OTHER,PUNCT,0
1908,Aus,DE,ADP,0
1908,dem,DE,PRON,0
1908,Fernsehen,DE,NOUN,0
1908,.,OTHER,PUNCT,0
1909,Çizgiler,TR,NOUN,0
1909,.,OTHER,PUNCT,0
1910,Ortaya,TR,ADJ,0
1910,çıkıyor,TR,VERB,0
1910,.,OTHER,PUNCT,0
1910,bak,TR,VERB,0
1910,.,OTHER,PUNCT,0
1911,Yok,TR,ADJ,0
1911,canım,TR,NOUN,0
1911,.,OTHER,PUNCT,0
1912,Die,DE,PRON,0
1912,brauchen,DE,VERB,0
1912,doch,DE,ADV,0
1912,.,OTHER,PUNCT,0
1912,ihr,DE,PRON,0
1912,braucht,DE,VERB,0
1912,doch,DE,ADV,0
1912,keine,DE,DET,0
1912,Angst,DE,NOUN,0
1912,zu,DE,ADP,0
1912,haben,DE,VERB,0
1912,.,OTHER,PUNCT,0
1913,Komm,DE,INTJ,0
1913,.,OTHER,PUNCT,0
1913,wir,DE,PRON,0
1913,sind,DE,AUX,0
1913,noch,DE,ADV,0
1913,20,DE,NUM,0
1913,.,OTHER,PUNCT,0
1914,Komm,DE,INTJ,0
1914,ey,DE,X,0
1914,.,OTHER,PUNCT,0
1915,Deswegen,DE,ADV,0
1915,doch,DE,ADV,0
1915,nicht,DE,PART,0
1915,Junge,DE,NOUN,0
1915,.,OTHER,PUNCT,0
1916,Zuviel,DE,DET,0
1916,Licht,DE,NOUN,0
1916,macht,DE,VERB,0
1916,mich,DE,PRON,0
1916,aggressive,DE,ADJ,0
1916,.,OTHER,PUNCT,0
1916,wirklich,DE,ADV,0
1916,ich,DE,PRON,0
1916,schwöre,DE,VERB,0
1916,.,OTHER,PUNCT,0
1916,valla,TR,ADV,0
1916,billa,TR,NOUN,0
1916,.,OTHER,PUNCT,0
1916,evde,TR,NOUN,0
1916,bile,TR,ADV,0
1916,fazla,TR,ADJ,0
1916,ışık,TR,NOUN,0
1916,açtırmıyorum,TR,VERB,0
1916,.,OTHER,PUNCT,0
1917,Ich,DE,PRON,0
1917,schwöre,DE,VERB,0
1917,.,OTHER,PUNCT,0
1918,Televizyonu,TR,NOUN,0
1918,sen,TR,PRON,0
1918,istersen,TR,VERB,0
1918,fazla,TR,ADJ,0
1918,seyretme,TR,VERB,0
1918,.,OTHER,PUNCT,0
1919,Mesela,TR,ADV,0
1919,.,OTHER,PUNCT,0
1919,wenn,DE,SCONJ,0
1919,meine,DE,DET,0
1919,Mutter,DE,NOUN,0
1919,.,OTHER,PUNCT,0
1919,meine,DE,DET,0
1919,Eltern,DE,NOUN,0
1919,schlafen,DE,VERB,0
1919,gehen,DE,VERB,0
1919,.,OTHER,PUNCT,0
1919,dann,DE,ADV,0
1919,mache,DE,VERB,0
1919,ich,DE,PRON,0
1919,sofort,DE,ADV,0
1919,das,DE,PRON,0
1919,Licht,DE,NOUN,0
1919,zu,DE,ADP,0
1919,.,OTHER,PUNCT,0
1920,Ich,DE,PRON,0
1920,kann,DE,AUX,0
1920,nicht,DE,PART,0
1920,.,OTHER,PUNCT,0
1921,Das,DE,PRON,0
1921,ist,DE,AUX,0
1921,aber,DE,ADV,0
1921,nicht,DE,PART,0
1921,gut,DE,ADJ,0
1921,für,DE,ADP,0
1921,die,DE,PRON,0
1921,Augen,DE,NOUN,0
1921,.,OTHER,PUNCT,0
1922,Ich,DE,PRON,0
1922,weiß,DE,ADJ,0
1922,aber,DE,ADV,0
1922,yazın,TR,VERB,1
1922,bizim,TR,PRON,0
1922,evimiz,TR,NOUN,0
1922,hep,TR,INTJ,0
1922,böyle,TR,ADV,0
1922,oluyor,TR,VERB,0
1922,.,OTHER,PUNCT,0
1922,alışmıştım,TR,VERB,0
1922,herhalde,TR,ADV,0
1922,.,OTHER,PUNCT,0
1922,fazla,TR,ADJ,0
1922,Licht,DE,NOUN,1
1922,olduğu,TR,VERB,1
1922,zaman,TR,NOUN,0
1922,sinirlerim,TR,NOUN,0
1922,böyle,TR,ADV,0
1922,wirklich,DE,ADV,1
1922,ey,DE,X,0
1922,!,OTHER,PUNCT,0
1923,Oh,DE,X,0
1923,siehste,DE,NOUN,0
1923,Sprachmischung,DE,NOUN,0
1923,:,OTHER,PUNCT,0
1923,Fazla,TR,ADJ,0
1923,Licht,DE,NOUN,1
1923,olduğu,TR,VERB,1
1923,zaman,TR,NOUN,0
1924,Darauf,DE,ADV,0
1924,habe,DE,VERB,0
1924,ich,DE,PRON,0
1924,gar,DE,ADV,0
1924,nicht,DE,PART,0
1924,geachtet,DE,VERB,0
1924,ey,TR,INTJ,1
1924,.,OTHER,PUNCT,0
1925,İyi,TR,ADJ,0
1925,.,OTHER,PUNCT,0
1925,weiter,DE,ADV,0
1925,so,DE,ADV,0
1925,.,OTHER,PUNCT,0
1925,weiter,DE,ADV,0
1925,so,DE,ADV,0
1925,.,OTHER,PUNCT,0
1926,İşte,TR,ADV,0
1926,deswegen,DE,ADV,1
1926,.,OTHER,PUNCT,0
1927,Çizgiler,TR,NOUN,0
1927,çok,TR,ADV,0
1927,.,OTHER,PUNCT,0
1928,Und,DE,CCONJ,0
1928,wie,DE,ADP,0
1928,lange,DE,ADJ,0
1928,spielt,DE,VERB,0
1928,ihr,DE,PRON,0
1928,schon,DE,ADV,0
1928,Theater,DE,NOUN,0
1928,?,OTHER,PUNCT,0
1929,Wir,DE,PRON,0
1929,haben,DE,VERB,0
1929,voriges,DE,ADJ,0
1929,Jahr,DE,NOUN,0
1929,erst,DE,ADV,0
1929,gespielt,DE,VERB,0
1929,.,OTHER,PUNCT,0
1930,Voriges,DE,NOUN,0
1930,Jahr,DE,NOUN,0
1930,erst,DE,ADV,0
1930,angefangen,DE,VERB,0
1930,.,OTHER,PUNCT,0
1931,Voriges,DE,NOUN,0
1931,Jahr,DE,NOUN,0
1931,hatten,DE,VERB,0
1931,wir,DE,PRON,0
1931,eine,DE,DET,0
1931,Lehrerin,DE,NOUN,0
1931,.,OTHER,PUNCT,0
1931,also,DE,ADV,0
1931,die,DE,PRON,0
1931,ist,DE,AUX,0
1931,jetzt,DE,ADV,0
1931,wieder,DE,ADV,0
1931,in,DE,ADP,0
1931,Deutschland,DE,PROPN,0
1931,.,OTHER,PUNCT,0
1931,Melissa,TR,PROPN,0
1931,.,OTHER,PUNCT,0
1931,sie,DE,PRON,0
1931,war,DE,AUX,0
1931,ziemlich,DE,ADV,0
1931,gut,DE,ADJ,0
1931,.,OTHER,PUNCT,0
1932,Wie,DE,ADV,0
1932,hieß,DE,VERB,0
1932,die,DE,PRON,0
1932,mit,DE,ADP,0
1932,Nachnahmen,DE,NOUN,0
1932,.,OTHER,PUNCT,0
1933,Melissa,TR,PROPN,0
1933,.,OTHER,PUNCT,0
1933,Melissa,TR,PROPN,0
1934,Kornelis,TR,PROPN,0
1935,Ah,DE,X,0
1935,ja,DE,ADV,0
1935,.,OTHER,PUNCT,0
1935,genau,DE,ADJ,0
1935,.,OTHER,PUNCT,0
1935,Kornelis,TR,PROPN,0
1935,.,OTHER,PUNCT,0
1936,Oh,DE,X,0
1936,gott,DE,NOUN,0
1936,ey,DE,X,0
1936,.,OTHER,PUNCT,0
1937,Und,DE,CCONJ,0
1937,wir,DE,PRON,0
1937,wollten,DE,AUX,0
1937,nach,DE,ADP,0
1937,Ist,DE,AUX,0
1937,---,OTHER,PUNCT,0
1938,Und,DE,CCONJ,0
1938,was,DE,PRON,0
1938,habt,DE,VERB,0
1938,ihr,DE,PRON,0
1938,gespielt,DE,VERB,0
1938,?,OTHER,PUNCT,0
1939,Das,DE,PRON,0
1939,war,DE,AUX,0
1939,ein,DE,DET,0
1939,Spiel,DE,NOUN,0
1939,.,OTHER,PUNCT,0
1939,ein,DE,DET,0
1939,Stück,DE,NOUN,0
1939,von,DE,ADP,0
1939,Marene,DE,PROPN,0
1939,Stehbach,DE,PROPN,0
1939,.,OTHER,PUNCT,0
1939,das,DE,PRON,0
1939,war,DE,AUX,0
1939,eine,DE,DET,0
1939,Österreicherin,DE,NOUN,0
1939,.,OTHER,PUNCT,0
1940,Slongsquer,DE,NOUN,0
1940,?,OTHER,PUNCT,0
1941,Slongsquer,DE,PROPN,0
1941,.,OTHER,PUNCT,0
1941,ja,DE,ADV,0
1941,.,OTHER,PUNCT,0
1942,Das,DE,PRON,0
1942,ist,DE,AUX,0
1942,ein,DE,DET,0
1942,neues,DE,NOUN,0
1942,Spiel,DE,NOUN,0
1942,.,OTHER,PUNCT,0
1942,das,DE,PRON,0
1942,wurde,DE,VERB,0
1942,1988,DE,NUM,0
1942,nein,DE,ADV,0
1942,.,OTHER,PUNCT,0
1942,89,TR,NUM,0
1942,oder,DE,CCONJ,1
1942,so,DE,ADV,0
1942,wurde,DE,VERB,0
1942,das,DE,PRON,0
1942,geschrieben,DE,VERB,0
1942,.,OTHER,PUNCT,0
1943,Nee,DE,PROPN,0
1943,.,OTHER,PUNCT,0
1943,92,TR,NUM,0
1943,.,OTHER,PUNCT,0
1944,Ach,DE,X,0
1944,quatsch,DE,ADJ,0
1944,.,OTHER,PUNCT,0
1944,doch,DE,ADV,0
1944,nicht,DE,PART,0
1944,son,DE,PROPN,0
1944,Waikiki,TR,PROPN,1
1944,.,OTHER,PUNCT,0
1944,ne,TR,PRON,0
